"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"47662099999","2025-01-11","35.6833333","139.7666667","36.0","TOKYO, JA","  42.6","24","  21.7","24","1021.9","24","018.9","24"," 21.3"," 7","  3.6","24","  8.0","999.9","  51.1","*","  32.4"," "," 0.00","G","999.9","000000"
"47662099999","2025-01-12","35.6833333","139.7666667","36.0","TOKYO, JA","  41.7","23","  31.2","23","1016.2","23","013.2","23"," 16.4"," 7","  3.4","23","  8.0","999.9","  46.2","*","  34.5","*"," 0.00","G","999.9","000000"
"47662099999","2025-01-13","35.6833333","139.7666667","36.0","TOKYO, JA","  43.9","24","  24.5","24","1019.1","24","016.1","24"," 17.8"," 7","  5.5","24"," 15.0","999.9","  55.2","*","  34.0"," "," 0.00","G","999.9","000000"
"47662099999","2025-01-14","35.6833333","139.7666667","36.0","TOKYO, JA","  44.2","24","  30.0","24","1015.9","24","012.9","24"," 12.0"," 7","  2.9","24","  7.0","999.9","  54.3","*","  34.2"," "," 0.00","G","999.9","000000"
"47662099999","2025-01-15","35.6833333","139.7666667","36.0","TOKYO, JA","  45.5","24","  24.7","24","1013.3","24","010.4","24"," 16.4"," 7","  7.0","24"," 13.0","999.9","  58.5","*","  36.9"," "," 0.00","G","999.9","000000"
"47662099999","2025-01-16","35.6833333","139.7666667","36.0","TOKYO, JA","  39.7","24","  24.2","24","1016.3","24","013.3","24"," 21.3"," 7","  4.3","24","  7.0","999.9","  45.7","*","  34.0","*"," 0.00","G","999.9","000000"
"47662099999","2025-01-17","35.6833333","139.7666667","36.0","TOKYO, JA","  40.4","24","  18.4","24","1020.4","24","017.4","24"," 21.3"," 7","  7.2","24"," 13.0","999.9","  48.7","*","  33.8"," "," 0.00","G","999.9","000000"
"47662099999","2025-01-18","35.6833333","139.7666667","36.0","TOKYO, JA","  40.6","24","  22.7","24","1024.1","24","021.0","24"," 16.0"," 7","  3.8","24","  5.1","999.9","  47.8","*","  33.4"," "," 0.00","G","999.9","000000"
"47662099999","2025-01-19","35.6833333","139.7666667","36.0","TOKYO, JA","  44.7","24","  31.1","24","1017.2","24","014.2","24"," 10.2"," 7","  3.7","24","  8.9","999.9","  47.3","*","  34.9"," "," 0.00","G","999.9","010000"
"47662099999","2025-01-20","35.6833333","139.7666667","36.0","TOKYO, JA","  49.7","24","  42.1","24","1012.3","24","009.4","24","  9.8"," 7","  3.4","24","  6.0","999.9","  56.1","*","  41.0"," "," 0.00","G","999.9","010000"
"47662099999","2025-01-21","35.6833333","139.7666667","36.0","TOKYO, JA","  47.4","24","  34.6","24","1017.1","24","014.1","24"," 14.6"," 7","  4.2","24","  7.0","999.9","  55.9","*","  40.3","*"," 0.02","G","999.9","000000"
"47662099999","2025-01-22","35.6833333","139.7666667","36.0","TOKYO, JA","  47.3","22","  27.1","22","1021.6","22","018.6","22"," 17.1"," 6","  3.7","22","  7.0","999.9","  54.9","*","  39.4"," "," 0.00","G","999.9","000000"
"47662099999","2025-01-23","35.6833333","139.7666667","36.0","TOKYO, JA","  47.5","19","  34.9","19","1021.4","19","018.5","19"," 11.2"," 5","  4.1","19","  8.0","999.9","  57.0"," ","  40.6"," "," 0.00","G","999.9","000000"
"47662099999","2025-01-24","35.6833333","139.7666667","36.0","TOKYO, JA","  48.9","24","  38.2","24","1021.2","24","018.3","24","  7.1"," 7","  4.2","24","  7.0","999.9","  56.8","*","  39.9"," "," 0.00","G","999.9","010000"
"47662099999","2025-01-25","35.6833333","139.7666667","36.0","TOKYO, JA","  43.0","24","  30.3","24","1019.8","24","016.8","24"," 14.2"," 7","  4.9","24","  6.0","999.9","  48.0","*","  38.5","*"," 0.02","G","999.9","010000"
"47662099999","2025-01-26","35.6833333","139.7666667","36.0","TOKYO, JA","  44.2","24","  24.4","24","1016.8","24","013.9","24"," 21.3"," 7","  5.7","24"," 13.0","999.9","  53.1","*","  36.9","*"," 0.00","G","999.9","000000"
"47662099999","2025-01-27","35.6833333","139.7666667","36.0","TOKYO, JA","  44.4","24","  28.4","24","1011.9","24","008.9","24"," 16.4"," 7","  4.0","24","  7.0","999.9","  49.1","*","  36.1"," "," 0.00","G","999.9","010000"
"47662099999","2025-01-28","35.6833333","139.7666667","36.0","TOKYO, JA","  46.6","24","  27.5","24","1007.5","24","004.6","24"," 12.4"," 7","  4.1","24","  7.0","999.9","  55.0","*","  37.9","*"," 0.00","G","999.9","010000"
"47662099999","2025-01-29","35.6833333","139.7666667","36.0","TOKYO, JA","  43.6","24","  21.3","24","1010.9","24","007.9","24"," 19.5"," 7","  4.8","24","  9.9","999.9","  53.4","*","  35.4","*"," 0.00","G","999.9","000000"
"47662099999","2025-01-30","35.6833333","139.7666667","36.0","TOKYO, JA","  44.5","24","  18.3","24","1015.2","24","012.3","24"," 21.3"," 7","  4.5","24","  8.9","999.9","  51.8","*","  34.2"," "," 0.00","G","999.9","000000"
"47662099999","2025-01-31","35.6833333","139.7666667","36.0","TOKYO, JA","  45.2","23","  21.7","23","1020.9","23","018.0","23"," 21.7"," 6","  4.5","23","  8.9","999.9","  53.8","*","  36.0"," "," 0.00","G","999.9","000000"
"47662099999","2025-02-01","35.6833333","139.7666667","36.0","TOKYO, JA","  46.1","24","  31.2","24","1019.7","24","016.7","24"," 14.2"," 7","  3.5","24","  7.0","999.9","  52.3","*","  37.0"," "," 0.00","G","999.9","010000"
"47662099999","2025-02-02","35.6833333","139.7666667","36.0","TOKYO, JA","  40.0","24","  36.9","24","1014.5","24","011.5","24","  8.4"," 7","  4.2","24","  7.0","999.9","  41.2","*","  37.8","*"," 0.20","G","999.9","010000"
"47662099999","2025-02-03","35.6833333","139.7666667","36.0","TOKYO, JA","  43.4","24","  33.9","24","1003.7","24","000.8","24"," 12.0"," 7","  3.4","24","  6.0","999.9","  48.2","*","  39.2"," "," 0.06","G","999.9","000000"
"47662099999","2025-02-04","35.6833333","139.7666667","36.0","TOKYO, JA","  40.5","24","  23.3","24"," 999.9","24","997.0","24"," 19.1"," 7","  5.3","24","  8.0","999.9","  50.2","*","  33.1","*"," 0.00","G","999.9","010000"
"47662099999","2025-02-05","35.6833333","139.7666667","36.0","TOKYO, JA","  38.9","24","  13.5","24","1003.7","24","000.7","24"," 21.3"," 7","  7.2","24"," 13.0","999.9","  46.2","*","  31.5","*"," 0.00","G","999.9","000000"
"47662099999","2025-02-06","35.6833333","139.7666667","36.0","TOKYO, JA","  40.1","24","  15.2","24","1009.2","24","006.2","24"," 21.3"," 7","  3.8","24","  8.9","999.9","  47.7","*","  30.9"," "," 0.00","G","999.9","000000"
"47662099999","2025-02-07","35.6833333","139.7666667","36.0","TOKYO, JA","  41.2","23","  14.9","23","1004.3","23","001.3","23"," 18.6"," 6","  7.8","23"," 17.1","999.9","  50.4","*","  30.9"," "," 0.00","G","999.9","000000"
"47662099999","2025-02-08","35.6833333","139.7666667","36.0","TOKYO, JA","  40.0","24","  16.1","24","1011.0","24","008.0","24"," 21.3"," 7","  7.5","24"," 14.0","999.9","  48.4","*","  32.5"," "," 0.00","G","999.9","000000"
"47662099999","2025-02-09","35.6833333","139.7666667","36.0","TOKYO, JA","  41.4","23","  16.6","23","1015.9","23","012.9","23"," 21.7"," 6","  5.5","23","  8.9","999.9","  52.0","*","  31.8","*"," 0.00","G","999.9","000000"
"47662099999","2025-02-10","35.6833333","139.7666667","36.0","TOKYO, JA","  42.7","23","  19.8","23","1016.4","23","013.4","23"," 20.7"," 6","  3.7","23","  7.0","999.9","  52.0","*","  31.1"," "," 0.00","G","999.9","000000"
"47662099999","2025-02-11","35.6833333","139.7666667","36.0","TOKYO, JA","  41.9","21","  18.7","21","1022.3","21","019.2","21"," 19.9"," 5","  7.4","21"," 15.0","999.9","  49.5","*","  32.5"," "," 0.00","G","999.9","000000"
"47662099999","2025-02-12","35.6833333","139.7666667","36.0","TOKYO, JA","  47.0","12","  31.1","12","1011.9","12","009.0","12"," 14.2"," 7","  4.8","12"," 12.0","999.9","  54.7","*","  32.7"," "," 0.00","G","999.9","010000"
"47662099999","2025-02-13","35.6833333","139.7666667","36.0","TOKYO, JA","  43.9"," 8","  19.0"," 8","1010.0"," 8","007.0"," 8"," 12.0"," 7","  9.5"," 8"," 15.9","999.9","  52.7","*","  38.1","*"," 0.00","G","999.9","000000"
"47662099999","2025-02-14","35.6833333","139.7666667","36.0","TOKYO, JA","  45.6","14","  24.7","14","1017.2","14","014.2","14"," 18.6"," 7","  4.7","14","  7.0","999.9","  54.3","*","  36.3"," "," 0.00","G","999.9","000000"
"47662099999","2025-02-15","35.6833333","139.7666667","36.0","TOKYO, JA","  50.7","24","  33.9","24","1016.4","24","013.5","24"," 18.2"," 7","  5.2","24","  8.9","999.9","  55.8","*","  41.4"," "," 0.00","G","999.9","000000"
"47662099999","2025-02-16","35.6833333","139.7666667","36.0","TOKYO, JA","  52.9","24","  37.8","24","1008.0","24","005.1","24"," 15.5"," 7","  3.6","24","  8.0","999.9","  61.2","*","  45.5"," "," 0.00","G","999.9","000000"
"47662099999","2025-02-17","35.6833333","139.7666667","36.0","TOKYO, JA","  44.9","24","  21.6","24","1006.7","24","003.7","24"," 12.9"," 7","  8.6","24"," 15.0","999.9","  57.7","*","  36.3","*"," 0.00","G","999.9","000000"
"47662099999","2025-02-18","35.6833333","139.7666667","36.0","TOKYO, JA","  40.3","24","  14.7","24","1010.8","24","007.8","24"," 20.0"," 7","  7.0","24"," 13.0","999.9","  47.3","*","  33.1","*"," 0.00","G","999.9","000000"
"47662099999","2025-02-19","35.6833333","139.7666667","36.0","TOKYO, JA","  38.4","24","  11.6","24","1016.2","24","013.2","24"," 22.2"," 7","  6.8","24"," 13.0","999.9","  46.6","*","  30.4","*"," 0.00","G","999.9","000000"
"47662099999","2025-02-20","35.6833333","139.7666667","36.0","TOKYO, JA","  42.1","20","  11.5","20","1019.5","20","016.4","20"," 23.6"," 5","  6.1","20","  9.9","999.9","  49.5","*","  30.2"," "," 0.00","G","999.9","000000"
"47662099999","2025-02-21","35.6833333","139.7666667","36.0","TOKYO, JA","  42.0","24","  13.1","24","1020.6","24","017.6","24"," 21.3"," 7","  4.9","24","  8.9","999.9","  50.0","*","  33.8"," "," 0.00","G","999.9","000000"
"47662099999","2025-02-22","35.6833333","139.7666667","36.0","TOKYO, JA","  39.2","24","  14.8","24","1020.6","24","017.5","24"," 17.8"," 7","  6.2","24"," 13.0","999.9","  46.9","*","  32.9","*"," 0.00","G","999.9","000000"
"47662099999","2025-02-23","35.6833333","139.7666667","36.0","TOKYO, JA","  41.5","24","  12.5","24","1018.8","24","015.8","24"," 21.3"," 7","  4.8","24","  8.0","999.9","  50.4","*","  31.3"," "," 0.00","G","999.9","000000"
"47662099999","2025-02-24","35.6833333","139.7666667","36.0","TOKYO, JA","  40.8","24","  17.0","24","1020.5","24","017.5","24"," 23.1"," 7","  6.5","24"," 12.0","999.9","  49.3","*","  31.8"," "," 0.00","G","999.9","000000"
"47662099999","2025-02-25","35.6833333","139.7666667","36.0","TOKYO, JA","  47.6","24","  26.5","24","1020.4","24","017.4","24"," 19.5"," 7","  6.5","24"," 11.1","999.9","  53.2","*","  32.9"," "," 0.00","G","999.9","000000"
"47662099999","2025-02-26","35.6833333","139.7666667","36.0","TOKYO, JA","  50.3","24","  21.7","24","1016.0","24","013.0","24"," 20.4"," 7","  5.0","24","  8.9","999.9","  62.4","*","  39.2"," "," 0.00","G","999.9","000000"
"47662099999","2025-02-27","35.6833333","139.7666667","36.0","TOKYO, JA","  51.0","24","  30.4","24","1020.7","24","017.8","24"," 14.6"," 7","  5.1","24","  8.0","999.9","  59.5","*","  39.6"," "," 0.00","G","999.9","000000"
"47662099999","2025-02-28","35.6833333","139.7666667","36.0","TOKYO, JA","  54.0","16","  34.5","16","1019.2","16","016.3","16","  8.7"," 5","  3.0","16","  5.1","999.9","  61.0","*","  41.7"," "," 0.00","G","999.9","000000"
"47662099999","2025-03-01","35.6833333","139.7666667","36.0","TOKYO, JA","  56.8","24","  41.6","24","1017.5","24","014.6","24","  9.3"," 7","  6.0","24"," 12.0","999.9","  66.6","*","  43.7"," "," 0.00","E","999.9","000000"
"47662099999","2025-03-02","35.6833333","139.7666667","36.0","TOKYO, JA","  59.2","23","  43.7","23","1012.8","23","010.0","23","  7.1"," 7","  4.6","23","  8.0","999.9","  68.9","*","  46.2"," "," 0.00","G","999.9","010000"
"47662099999","2025-03-03","35.6833333","139.7666667","36.0","TOKYO, JA","  37.2","24","  32.7","24","1022.0","24","018.9","24","  7.3"," 7","  6.0","24"," 11.1","999.9","  45.1","*","  34.0","*"," 0.33","G","999.9","011000"
"47662099999","2025-03-04","35.6833333","139.7666667","36.0","TOKYO, JA","  36.3","24","  32.3","24","1024.8","24","021.7","24","  7.2"," 7","  5.6","24","  8.9","999.9","  40.6","*","  32.9","*"," 0.85","G","999.9","011000"
"47662099999","2025-03-05","35.6833333","139.7666667","36.0","TOKYO, JA","  45.3","24","  43.1","24","1011.5","24","008.5","24","  5.1"," 7","  5.3","24","  8.9","999.9","  48.9","*","  32.7"," "," 0.81","G","  0.4","010000"
"47662099999","2025-03-06","35.6833333","139.7666667","36.0","TOKYO, JA","  46.7","24","  27.4","24","1013.7","24","010.8","24"," 17.8"," 7","  8.2","24"," 14.0","999.9","  52.5","*","  40.8","*"," 0.24","G","999.9","010000"
"47662099999","2025-03-07","35.6833333","139.7666667","36.0","TOKYO, JA","  42.6","24","  19.2","24","1024.1","24","021.1","24"," 21.3"," 7","  7.2","24"," 17.1","999.9","  51.8","*","  36.0","*"," 0.00","G","999.9","000000"
"47662099999","2025-03-08","35.6833333","139.7666667","36.0","TOKYO, JA","  37.6","24","  31.4","24","1027.0","24","023.9","24","  8.5"," 7","  4.1","24","  7.0","999.9","  42.4","*","  32.9","*"," 0.00","G","999.9","011000"
"47662099999","2025-03-09","35.6833333","139.7666667","36.0","TOKYO, JA","  46.2","24","  29.1","24","1027.4","24","024.4","24"," 14.6"," 7","  4.5","24","  8.0","999.9","  54.9","*","  32.9"," "," 0.37","G","999.9","000000"
"47662099999","2025-03-10","35.6833333","139.7666667","36.0","TOKYO, JA","  50.1","24","  31.4","24","1028.7","24","025.7","24"," 17.8"," 7","  5.6","24","  9.9","999.9","  57.2","*","  37.8"," "," 0.00","G","999.9","000000"
"47662099999","2025-03-11","35.6833333","139.7666667","36.0","TOKYO, JA","  51.4","24","  45.4","24","1022.4","24","019.4","24","  9.5"," 7","  3.7","24","  7.0","999.9","  56.1","*","  43.3"," "," 0.00","G","999.9","010000"
"47662099999","2025-03-12","35.6833333","139.7666667","36.0","TOKYO, JA","  54.1","23","  53.2","23","1014.7","23","011.8","23","  1.8"," 6","  3.0","23","  8.0","999.9","  58.1","*","  47.8"," "," 0.06","G","999.9","010000"
"47662099999","2025-03-13","35.6833333","139.7666667","36.0","TOKYO, JA","  57.5","24","  37.1","24","1016.0","24","013.1","24"," 10.2"," 7","  5.4","24","  8.0","999.9","  66.9","*","  47.8","*"," 0.57","G","999.9","000000"
"47662099999","2025-03-14","35.6833333","139.7666667","36.0","TOKYO, JA","  53.9","24","  25.0","24","1022.9","24","020.0","24"," 16.9"," 7","  5.6","24","  8.0","999.9","  64.8","*","  45.1","*"," 0.00","G","999.9","000000"
"47662099999","2025-03-15","35.6833333","139.7666667","36.0","TOKYO, JA","  46.3","24","  34.4","24","1022.9","24","019.9","24"," 11.5"," 7","  4.2","24","  7.0","999.9","  51.8","*","  40.8","*"," 0.00","G","999.9","010000"
"47662099999","2025-03-16","35.6833333","139.7666667","36.0","TOKYO, JA","  44.8","24","  44.5","24"," 999.5","24","996.6","24","  4.8"," 7","  4.6","24","  8.9","999.9","  48.7","*","  40.6"," "," 0.55","G","999.9","010000"
"47662099999","2025-03-17","35.6833333","139.7666667","36.0","TOKYO, JA","  49.1","24","  29.1","24","1007.1","24","004.2","24"," 19.1"," 7","  7.2","24"," 13.0","999.9","  59.9","*","  40.8","*"," 0.59","G","999.9","010000"
"47662099999","2025-03-18","35.6833333","139.7666667","36.0","TOKYO, JA","  47.0","24","  34.3","24","1010.3","24","007.3","24"," 16.5"," 7","  6.3","24"," 11.1","999.9","  54.1","*","  34.3","*"," 0.00","G","999.9","010010"
"47662099999","2025-03-19","35.6833333","139.7666667","36.0","TOKYO, JA","  41.9","24","  31.3","24","1014.3","24","011.3","24"," 14.6"," 7","  6.8","24"," 12.0","999.9","  49.6","*","  33.3","*"," 0.77","G","999.9","010000"
"47662099999","2025-03-20","35.6833333","139.7666667","36.0","TOKYO, JA","  47.8","24","  34.7","24","1016.3","24","013.4","24"," 21.3"," 7","  3.7","24","  8.0","999.9","  55.8","*","  39.7"," "," 0.30","G","999.9","000000"
"47662099999","2025-03-21","35.6833333","139.7666667","36.0","TOKYO, JA","  54.4","24","  39.0","24","1009.7","24","006.8","24"," 11.5"," 7","  5.4","24","  8.9","999.9","  63.1","*","  39.0"," "," 0.00","G","999.9","000000"
"47662099999","2025-03-22","35.6833333","139.7666667","36.0","TOKYO, JA","  63.0","24","  39.5","24","1004.3","24","001.5","24"," 12.4"," 7","  4.9","24","  8.9","999.9","  73.6","*","  44.4"," "," 0.00","G","999.9","000000"
"47662099999","2025-03-23","35.6833333","139.7666667","36.0","TOKYO, JA","  61.7","24","  44.9","24","1010.0","24","007.1","24","  9.3"," 7","  4.2","24","  8.0","999.9","  77.0","*","  50.2","*"," 0.00","G","999.9","000000"
"47662099999","2025-03-24","35.6833333","139.7666667","36.0","TOKYO, JA","  58.9","24","  51.2","24","1007.1","24","004.3","24","  8.9"," 7","  4.5","24","  8.0","999.9","  65.5","*","  50.0"," "," 0.00","G","999.9","000000"
"47662099999","2025-03-25","35.6833333","139.7666667","36.0","TOKYO, JA","  67.8","24","  50.2","24","1001.7","24","998.9","24","  7.1"," 7","  8.3","24"," 12.0","999.9","  75.4","*","  50.2"," "," 0.00","G","999.9","000000"
"47662099999","2025-03-26","35.6833333","139.7666667","36.0","TOKYO, JA","  65.9","22","  41.2","22","1007.8","22","005.0","22","  8.3"," 7","  5.2","22","  9.9","999.9","  78.1","*","  54.7","*"," 0.00","G","999.9","000000"
"47662099999","2025-03-27","35.6833333","139.7666667","36.0","TOKYO, JA","  67.4","24","  59.3","24","1004.2","24","001.4","24","  8.0"," 7"," 10.1","24"," 15.9","999.9","  70.7","*","  54.0"," "," 0.08","G","999.9","010000"
"47662099999","2025-03-28","35.6833333","139.7666667","36.0","TOKYO, JA","  63.3","24","  56.5","24","1003.2","24","000.4","24"," 11.5"," 7","  6.4","24"," 12.0","999.9","  77.0","*","  47.7","*"," 0.18","G","999.9","010000"
"47662099999","2025-03-29","35.6833333","139.7666667","36.0","TOKYO, JA","  42.6","24","  38.9","24","1019.0","24","016.0","24","  6.5"," 7","  4.9","24","  8.4","999.9","  47.8","*","  40.5","*"," 0.35","G","999.9","010000"
"47662099999","2025-03-30","35.6833333","139.7666667","36.0","TOKYO, JA","  49.4","24","  33.5","24","1021.4","24","018.4","24"," 15.5"," 7","  5.1","24"," 11.3","999.9","  58.1","*","  41.0"," "," 0.02","G","999.9","010000"
"47662099999","2025-03-31","35.6833333","139.7666667","36.0","TOKYO, JA","  43.5","24","  35.2","24","1027.9","24","024.9","24"," 14.2"," 7","  5.6","24","  8.4","999.9","  46.8","*","  39.9","*"," 0.10","G","999.9","010000"
"47662099999","2025-04-01","35.6833333","139.7666667","36.0","TOKYO, JA","  42.6","24","  42.0","24","1022.6","24","019.6","24","  2.6"," 7","  6.1","24","  8.9","999.9","  46.0","*","  39.4"," "," 1.97","G","999.9","010000"
"47662099999","2025-04-02","35.6833333","139.7666667","36.0","TOKYO, JA","  50.2","24","  46.2","24","1014.9","24","011.9","24","  8.6"," 7","  5.7","24","  8.0","999.9","  55.9","*","  41.9"," "," 2.52","G","999.9","010000"
"47662099999","2025-04-03","35.6833333","139.7666667","36.0","TOKYO, JA","  45.9","24","  44.3","24","1013.7","24","010.7","24","  7.8"," 7","  3.9","24","  7.0","999.9","  51.4","*","  42.1","*"," 0.22","G","999.9","010000"
"47662099999","2025-04-04","35.6833333","139.7666667","36.0","TOKYO, JA","  53.4","24","  32.9","24","1017.0","24","014.0","24"," 16.4"," 7","  5.6","24"," 12.0","999.9","  64.0","*","  41.5"," "," 0.16","G","999.9","000000"
"47662099999","2025-04-05","35.6833333","139.7666667","36.0","TOKYO, JA","  56.5","24","  44.7","24","1018.8","24","015.9","24"," 18.2"," 7","  6.4","24"," 12.0","999.9","  61.7","*","  43.0"," "," 0.00","G","999.9","000000"
"47662099999","2025-04-06","35.6833333","139.7666667","36.0","TOKYO, JA","  58.9","24","  50.7","24","1013.4","24","010.5","24"," 14.6"," 7","  7.4","24"," 12.0","999.9","  65.3","*","  51.1"," "," 0.00","G","999.9","010000"
"47662099999","2025-04-07","35.6833333","139.7666667","36.0","TOKYO, JA","  56.2","24","  39.1","24","1014.5","24","011.6","24"," 13.3"," 7","  4.6","24"," 11.1","999.9","  66.2","*","  46.8","*"," 0.00","G","999.9","010000"
"47662099999","2025-04-08","35.6833333","139.7666667","36.0","TOKYO, JA","  60.6","24","  44.2","24","1008.8","24","006.0","24"," 13.8"," 7","  5.7","24"," 11.1","999.9","  66.7","*","  46.2"," "," 0.00","G","999.9","000000"
"47662099999","2025-04-09","35.6833333","139.7666667","36.0","TOKYO, JA","  61.9","24","  42.6","24","1012.5","24","009.6","24"," 17.8"," 7","  6.6","24"," 11.8","999.9","  74.8"," ","  51.8"," "," 0.00","G","999.9","000000"
"47662099999","2025-04-10","35.6833333","139.7666667","36.0","TOKYO, JA","  61.5","24","  54.9","24","1008.9","24","006.0","24","  9.0"," 7","  6.1","24"," 14.0","999.9","  71.4","*","  53.6"," "," 0.00","G","999.9","010000"
"47662099999","2025-04-11","35.6833333","139.7666667","36.0","TOKYO, JA","  59.7","24","  52.5","24","1009.2","24","006.4","24","  8.3"," 7","  4.1","24"," 11.1","999.9","  66.9","*","  53.8","*"," 0.55","G","999.9","010010"
"47662099999","2025-04-12","35.6833333","139.7666667","36.0","TOKYO, JA","  58.9","24","  48.1","24","1014.6","24","011.7","24"," 13.3"," 7","  5.7","24","  8.0","999.9","  67.1","*","  52.2"," "," 0.08","G","999.9","000000"
"47662099999","2025-04-13","35.6833333","139.7666667","36.0","TOKYO, JA","  56.9","24","  55.7","24","1006.2","24","003.3","24","  6.0"," 7","  5.0","24","  8.0","999.9","  60.8","*","  53.4"," "," 0.00","G","999.9","010000"
"47662099999","2025-04-14","35.6833333","139.7666667","36.0","TOKYO, JA","  62.5","24","  48.1","24"," 997.9","24","995.1","24"," 12.9"," 7","  8.6","24"," 11.1","999.9","  72.5","*","  55.9"," "," 0.87","G","999.9","010000"
"47662099999","2025-04-15","35.6833333","139.7666667","36.0","TOKYO, JA","  58.7","24","  34.7","24"," 995.9","24","993.0","24"," 20.4"," 7","  8.2","24"," 15.0","999.9","  69.6","*","  46.8","*"," 0.00","G","999.9","010000"
"47662099999","2025-04-16","35.6833333","139.7666667","36.0","TOKYO, JA","  59.9","24","  31.5","24","1009.1","24","006.2","24"," 21.3"," 7","  5.2","24"," 11.1","999.9","  67.5","*","  45.9"," "," 0.00","G","999.9","000000"
"47662099999","2025-04-17","35.6833333","139.7666667","36.0","TOKYO, JA","  65.9","24","  48.8","24","1012.9","24","010.1","24"," 12.0"," 7","  6.1","24","  9.9","999.9","  76.3","*","  50.0"," "," 0.00","G","999.9","000000"
"47662099999","2025-04-18","35.6833333","139.7666667","36.0","TOKYO, JA","  67.7","24","  57.8","24","1012.7","24","009.8","24","  8.9"," 7","  5.2","24"," 11.1","999.9","  75.7","*","  56.8"," "," 0.00","G","999.9","000000"
"47662099999","2025-04-19","35.6833333","139.7666667","36.0","TOKYO, JA","  70.5","24","  60.0","24","1012.7","24","009.9","24","  7.4"," 7","  6.9","24","  8.9","999.9","  80.8","*","  60.3"," "," 0.00","G","999.9","000000"
"47662099999","2025-04-20","35.6833333","139.7666667","36.0","TOKYO, JA","  68.2","24","  58.4","24","1011.1","24","008.3","24"," 14.2"," 7","  7.1","24"," 14.0","999.9","  73.9","*","  62.6","*"," 0.00","G","999.9","000000"
"47662099999","2025-04-21","35.6833333","139.7666667","36.0","TOKYO, JA","  63.2","24","  47.8","24","1017.0","24","014.1","24"," 19.5"," 7","  5.5","24","  9.9","999.9","  75.6","*","  55.6","*"," 0.00","G","999.9","000000"
